MOF,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,Rf fraction,Db fraction,Sg fraction,Bh fraction,Hs fraction,Mt fraction,Ds fraction,Rg fraction,Cn fraction,Nh fraction,Fl fraction,Mc fraction,Lv fraction,Ts fraction,Og fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,energy
YEZFIU_w_H2O_1_relaxed,0.3401360544217687,0,0.0,0.0,0.0,0.2448979591836734,0.3265306122448979,0.0476190476190476,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408163265306122,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.288296598639455,9.918367346938776,1.7414965986394555,29.0,5.700680272108843,1.1,0.5523809523809524,1.79,2.5965986394557823,1.6598639455782314,1.6598639455782314,0.4081632653061224,0.0,0.4452554744525547,0.4452554744525547,0.1094890510948905,0.0,-0.4039992074999645
YEZKEV_w_H2O_1_relaxed,0.389937106918239,0,0.0,0.0,0.0,0.4528301886792453,0.0754716981132075,0.0440251572327044,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0188679245283018,0.0,0.0,0.0188679245283018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.686331855345912,8.849056603773585,1.6855345911949686,26.0,4.949685534591195,1.15,0.5418238993710692,1.78,2.460251572327044,1.5911949685534592,1.3081761006289307,0.2264150943396226,0.0,0.5090543259557344,0.4185110663983903,0.0724346076458752,0.0,-0.2282565849998263
YIBMUT_w_H2O_1_relaxed,0.2521008403361344,0,0.0,0.0,0.0,0.5042016806722689,0.0,0.2100840336134453,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0336134453781512,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.449657142857143,11.07563025210084,1.8487394957983196,47.0,6.571428571428571,1.3,0.5941176470588235,1.75,2.619831932773109,1.7478991596638656,1.8487394957983196,0.3361344537815126,0.0,0.4444444444444445,0.4700854700854701,0.0854700854700854,0.0,-0.2156064116667077
YICDAR_w_H2O_1_relaxed,0.0843881856540084,0,0.0,0.0,0.0,0.379746835443038,0.1518987341772152,0.3080168776371308,0.0,0,0.0,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.547718143459914,12.759493670886076,1.9915611814345997,11.0,6.801687763713081,1.25,0.6843881856540084,2.13,2.774852320675105,1.9156118143459917,2.4472573839662446,0.0,0.0,0.4390715667311412,0.5609284332688588,0.0,0.0,-0.4470939680002175
YIDSOT_w_H2O_1_relaxed,0.3687150837988827,0,0.0,0.0,0.0,0.1340782122905028,0.0,0.3184357541899441,0.0,0,0.0,0.0,0.0,0.0,0.0893854748603352,0.0,0.0,0,0,0.0,0.0,0.0,0.0893854748603352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.39883146368715,9.128491620111731,1.899441340782123,22.0,7.11731843575419,1.1,0.5871508379888268,1.81,2.589944134078213,1.6312849162011174,1.810055865921788,0.2681564245810056,0.0,0.4397590361445783,0.4879518072289157,0.072289156626506,0.0,-0.6634189775000436
YILJAG_w_H2O_1_relaxed,0.3892617449664429,0,0.0,0.0,0.0,0.3758389261744966,0.1073825503355704,0.0738255033557047,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536912751677852,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.102015570469796,9.087248322147651,1.7181208053691277,29.0,5.597315436241611,1.1,0.5469798657718121,1.79,2.483758389261745,1.610738255033557,1.3691275167785235,0.5369127516778524,0.0,0.4580152671755725,0.3893129770992367,0.1526717557251908,0.0,-0.4608250574999886
YILJUA_w_H2O_1_relaxed,0.2933333333333333,0,0.0,0.0,0.0,0.4977777777777777,0.0,0.1822222222222222,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0266666666666666,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.187394844444444,10.497777777777776,1.7866666666666666,47.0,6.017777777777778,1.3,0.5724444444444444,1.75,2.586577777777778,1.7066666666666668,1.7244444444444444,0.2666666666666666,0.0,0.4615384615384615,0.4663461538461538,0.0721153846153846,0.0,-0.4949052024999218
YILKAH_w_H2O_1_relaxed,0.2933333333333333,0,0.0,0.0,0.0,0.4977777777777777,0.0,0.1822222222222222,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0266666666666666,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.187394844444444,10.497777777777776,1.7866666666666666,47.0,6.017777777777778,1.3,0.5724444444444444,1.75,2.586577777777778,1.7066666666666668,1.7244444444444444,0.2666666666666666,0.0,0.4615384615384615,0.4663461538461538,0.0721153846153846,0.0,-0.5287774779997108
YINCEF_w_H2O_1_relaxed,0.272189349112426,0,0.0,0.0,0.0,0.4970414201183432,0.0,0.1952662721893491,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0355029585798816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.318772248520707,10.603550295857987,1.7988165680473374,24.0,5.704142011834319,1.15,0.5828402366863904,1.89,2.5930177514792896,1.727810650887574,1.7751479289940828,0.1775147928994082,0.0,0.4694533762057877,0.4823151125401929,0.0482315112540192,0.0,-0.3416014480001194
YINCIJ_w_H2O_1_relaxed,0.272189349112426,0,0.0,0.0,0.0,0.4970414201183432,0.0,0.1952662721893491,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0355029585798816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.318772248520707,10.603550295857987,1.7988165680473374,24.0,5.704142011834319,1.15,0.5828402366863904,1.89,2.5930177514792896,1.727810650887574,1.7751479289940828,0.1775147928994082,0.0,0.4694533762057877,0.4823151125401929,0.0482315112540192,0.0,0.0506150460000753
YINCOP_w_H2O_1_relaxed,0.272189349112426,0,0.0,0.0,0.0,0.4970414201183432,0.0,0.1952662721893491,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0355029585798816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.318772248520707,10.603550295857987,1.7988165680473374,24.0,5.704142011834319,1.15,0.5828402366863904,1.89,2.5930177514792896,1.727810650887574,1.7751479289940828,0.1775147928994082,0.0,0.4694533762057877,0.4823151125401929,0.0482315112540192,0.0,-0.5515754259999994
YINCUV_w_H2O_1_relaxed,0.2702702702702703,0,0.0,0.0,0.0,0.5045045045045045,0.0,0.1951951951951951,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.03003003003003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.104665615615616,10.666666666666666,1.78978978978979,24.0,5.60960960960961,1.15,0.5798798798798799,1.89,2.599099099099099,1.7297297297297298,1.78978978978979,0.1501501501501501,0.0,0.4713584288052373,0.4877250409165303,0.0409165302782324,0.0,-0.5724158860003626
YINXIE_w_H2O_1_relaxed,0.2962962962962963,0,0.0,0.0,0.0,0.3888888888888889,0.1666666666666666,0.1203703703703703,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.994947037037036,10.47222222222222,1.7592592592592593,28.0,5.564814814814815,1.1,0.5643518518518519,1.54,2.617037037037037,1.6759259259259258,1.7592592592592593,0.2777777777777778,0.0,0.4513715710723192,0.4738154613466334,0.0748129675810473,0.0,-0.3340326560000221
YIPDOR_w_H2O_1_relaxed,0.4,0,0.0,0.0,0.0,0.4363636363636363,0.1454545454545454,0.006060606060606,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.548767515151514,8.921212121212122,1.6242424242424245,28.0,4.4363636363636365,1.1,0.5199999999999999,1.54,2.478787878787879,1.587878787878788,1.3333333333333333,0.1212121212121212,0.0,0.5219123505976095,0.4382470119521912,0.0398406374501992,0.0,-0.2369991239997943
YISFEL_w_H2O_1_relaxed,0.0444444444444444,0,0.0,0.0,0.0,0.2666666666666666,0.0,0.5555555555555556,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0888888888888888,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.74891733333333,13.333333333333334,2.311111111111111,37.0,10.755555555555556,1.75,0.7688888888888887,2.49,2.8577777777777778,1.9111111111111112,2.7555555555555555,0.4444444444444444,0.0,0.3739130434782609,0.5391304347826087,0.0869565217391304,0.0,-0.4770949319999886
YIVNIC_w_H2O_1_relaxed,0.3311258278145695,0,0.0,0.0,0.0,0.3973509933774834,0.0794701986754966,0.1125827814569536,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0529801324503311,0.0,0.0,0.0,0.0,0.0,0.0264900662251655,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.402815894039737,9.443708609271525,1.827814569536424,28.0,6.158940397350993,1.1,0.5874172185430464,1.81,2.5072847682119206,1.6423841059602649,1.4834437086092715,0.423841059602649,0.0,0.4626865671641791,0.417910447761194,0.1194029850746268,0.0,-0.5977972350002574
YIWBEN_w_H2O_1_relaxed,0.357487922705314,0,0.0,0.0,0.0,0.5024154589371981,0.038647342995169,0.0821256038647343,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0193236714975845,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.42216309178744,9.516908212560386,1.7004830917874396,47.0,5.2270531400966185,1.3,0.5454106280193237,1.75,2.5002898550724635,1.642512077294686,1.4492753623188406,0.1932367149758454,0.0,0.5,0.4411764705882353,0.0588235294117647,0.0,-0.3467235420001088
YIWBIR_w_H2O_1_relaxed,0.2801932367149758,0,0.0,0.0,0.0,0.5797101449275363,0.038647342995169,0.0821256038647343,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193236714975845,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.363806376811596,10.521739130434783,1.7584541062801933,29.0,5.265700483091788,1.1,0.576328502415459,1.79,2.526570048309179,1.7198067632850242,1.603864734299517,0.1932367149758454,0.0,0.489010989010989,0.456043956043956,0.0549450549450549,0.0,3.1556008680001013
YIWLEV_w_H2O_1_relaxed,0.1,0,0.0,0.0,0.0,0.4,0.3,0.05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.15,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.768704000000003,12.8,2.35,47.0,12.2,1.3,0.7625,1.75,2.5775,1.9,1.9,1.5,0.0,0.3584905660377358,0.3584905660377358,0.2830188679245283,0.0,2.7434455999999776
YIWLIZ_w_H2O_1_relaxed,0.037037037037037,0,0.0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.0185185185185185,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1666666666666666,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.07577185185185,13.555555555555555,2.462962962962963,47.0,13.185185185185183,1.3,0.8064814814814816,1.75,2.5735185185185183,1.962962962962963,1.962962962962963,1.6666666666666667,0.0,0.3509933774834437,0.3509933774834437,0.2980132450331126,0.0,-0.339181336666627
YIWLUL_w_H2O_1_relaxed,0.054054054054054,0,0.0,0.0,0.0,0.4324324324324324,0.3243243243243243,0.027027027027027,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1621621621621621,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.45224,13.35135135135135,2.4324324324324325,47.0,12.91891891891892,1.3,0.7945945945945947,1.75,2.5745945945945947,1.945945945945946,1.945945945945946,1.6216216216216215,0.0,0.3529411764705882,0.3529411764705882,0.2941176470588235,0.0,6.727553419999983
YIWMEW_w_H2O_1_relaxed,0.054054054054054,0,0.0,0.0,0.0,0.4324324324324324,0.3243243243243243,0.027027027027027,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1621621621621621,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.45224,13.35135135135135,2.4324324324324325,47.0,12.91891891891892,1.3,0.7945945945945947,1.75,2.5745945945945947,1.945945945945946,1.945945945945946,1.6216216216216215,0.0,0.3529411764705882,0.3529411764705882,0.2941176470588235,0.0,-0.2986113600000379
YIWMOG_w_H2O_1_relaxed,0.028169014084507,0,0.0,0.0,0.0,0.4507042253521127,0.3380281690140845,0.0140845070422535,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1690140845070422,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.40071098591549,13.661971830985916,2.4788732394366195,47.0,13.32394366197183,1.3,0.8126760563380282,1.75,2.572957746478873,1.971830985915493,1.971830985915493,1.6901408450704225,0.0,0.35,0.35,0.3,0.0,1.976023650000002
