MOF,atomic_num_mean,atomic_num_geometric_mean,atomic_num_standard_deviation,atomic_num_max,atomic_num_min,group_num_mean,group_num_geometric_mean,group_num_standard_deviation,group_num_max,group_num_min,period_num_mean,period_num_geometric_mean,period_num_standard_deviation,period_num_max,period_num_min,electronegativity_mean,electronegativity_geometric_mean,electronegativity_standard_deviation,electronegativity_max,electronegativity_min,electron_affinity_mean,electron_affinity_geometric_mean,electron_affinity_standard_deviation,electron_affinity_max,electron_affinity_min,melting_mean,melting_geometric_mean,melting_standard_deviation,melting_max,melting_min,boiling_mean,boiling_geometric_mean,boiling_standard_deviation,boiling_max,boiling_min,density_mean,density_geometric_mean,density_standard_deviation,density_max,density_min,ionization_energy_mean,ionization_energy_geometric_mean,ionization_energy_standard_deviation,ionization_energy_max,ionization_energy_geometric_min
ARUBIA_FSR,4.924242424242424,3.5153868098552583,3.787181754048805,27.0,1.0,9.863636363636363,5.876850117173761,6.331466304477841,16.0,1.0,1.696969696969697,1.6041601528584557,0.5496471862793046,4.0,1.0,2.547272727272728,2.52102974713878,0.382347396591687,3.44,1.88,115.22878787878788,97.20548717758084,46.3219032069342,153.9,7.0,1894.7472727272727,289.60922339765705,1882.7382780372052,3823.15,14.009999999999993,2154.428787878788,373.5411387137417,2116.705051125963,4300.15,20.279999999999973,1230.8634060606064,22.89096294708428,1470.21740776906,8900.0,0.0899,1199.9833333333331,1192.4827011988557,131.19276654964443,1402.3,760.4
BODKEL_FSR,6.914285714285715,3.559822920715322,9.684660709659608,56.0,1.0,8.8,4.481532627238289,7.142628567771312,17.0,1.0,1.8,1.6061048425945,0.9797958971132714,6.0,1.0,2.5842857142857145,2.508678425243185,0.5887579454812877,3.44,0.89,114.41,93.7993567794732,71.00236998056573,349.0,7.0,732.2585714285716,81.42556840560134,1416.4684575322085,3823.15,14.009999999999993,875.2322857142857,117.98341502155112,1599.414587044872,4300.15,20.279999999999973,592.4702714285713,3.0298089109640323,1032.7032611233572,3510.0,0.0899,1232.6114285714284,1217.1344803163183,163.44256793211767,1402.3,502.9
boydwoo_str_m3_o7_o19_pcu_sym_74,6.891891891891892,5.29818743884578,5.124312920502763,30.0,1.0,12.45945945945946,9.470361661927749,5.149623941108996,17.0,1.0,1.945945945945946,1.8615243135574815,0.5669237017135954,4.0,1.0,2.707567567567568,2.668352551038611,0.4634617416520638,3.44,1.65,140.37567567567567,0.0,64.81153720035648,349.0,0.0,2007.0740540540537,444.39758783081567,1868.8931914233167,3823.15,14.009999999999993,2277.8989189189188,579.7469338744288,2085.5277084226977,4300.15,20.279999999999973,1354.0446054054055,52.53277798383272,1472.1456784974846,7140.0,0.0899,1184.805405405405,1178.5209742552993,121.65960031645666,1402.3,906.4
WONRUO_FSR,7.761904761904762,4.00663810204207,11.649258148890905,53.0,1.0,9.761904761904765,5.834006115939717,6.27090607795626,17.0,1.0,1.9047619047619049,1.713842663375532,0.9712418121129114,5.0,1.0,2.454285714285714,2.439078937787197,0.2742881944332314,3.04,1.9,117.91428571428573,91.01098380512482,62.95547395326536,295.2,7.0,1914.2995238095236,340.29695473310693,1841.478185771203,3823.15,14.009999999999993,2218.6085714285705,433.3808615628991,2067.991669878879,4300.15,20.279999999999973,1738.2443476190474,41.86077159031916,2096.594080815872,8960.0,0.0899,1171.7857142857142,1160.2517029128774,158.12064798668104,1402.3,745.5
gmof_Zn4O13-BDC_A-DPAC_A_No38,5.425742574257426,3.5039154058206594,5.64870358324419,30.0,1.0,9.544554455445544,5.526117356699025,6.4077996292501815,16.0,1.0,1.7227722772277227,1.605662096431688,0.6618128699829071,4.0,1.0,2.504158415841584,2.471348921644035,0.4190400801424694,3.44,1.65,117.23762376237624,0.0,44.2681541917168,153.9,0.0,1856.42900990099,280.23285307945787,1876.0529662156516,3823.15,14.009999999999993,2109.2191089108915,368.1644074666631,2096.541940217105,4300.15,20.279999999999973,1357.0476574257425,24.75658579631648,1613.936255874024,7140.0,0.0899,1189.0128712871283,1182.3037233269947,124.72524867127804,1313.9,906.4
EWEXAG_FSR,5.666666666666667,3.8770279661090985,4.9170903772228725,25.0,1.0,10.022222222222222,6.129276596961316,6.276902593862638,16.0,1.0,1.7777777777777777,1.6624757922855755,0.6629526173411688,4.0,1.0,2.577777777777777,2.5398829895340267,0.431683468856465,3.44,1.55,78.81777777777778,0.0,60.85297505331606,153.9,0.0,1281.9531111111112,162.11043236364767,1734.317478305159,3823.15,14.009999999999993,1474.2333333333331,208.56204793801325,1955.4655242132667,4300.15,20.279999999999973,1035.5639911111114,8.41662307082523,1731.091816400366,7470.0,0.0899,1241.5844444444442,1227.9385390485236,170.1061302122956,1402.3,717.3
FURSIV01_FSR,6.727272727272728,4.557154536764624,7.632755280240818,47.0,1.0,11.454545454545457,7.673064630454449,6.0457393416626735,17.0,1.0,1.8484848484848484,1.738248307365249,0.7015658728963773,5.0,1.0,2.7736363636363635,2.7106340091995462,0.6226766181565662,3.98,1.93,149.6848484848485,117.69162935904616,86.69779320253292,328.0,7.0,1679.682121212121,263.3526452576583,1851.1637822793464,3823.15,14.009999999999993,1928.791212121212,351.1945232912327,2075.222427489667,4300.15,20.279999999999973,1277.1511575757577,22.177494296436866,1967.306465673437,10490.0,0.0899,1260.2818181818182,1240.5275507821975,224.16992263654825,1681.0,731.0
GAMBUS_FSR,9.77777777777778,4.229435872702248,20.156486564311844,92.0,1.0,10.61111111111111,6.177092333056349,6.897172439073927,19.0,1.0,1.9444444444444444,1.7018162499432026,1.311158191245105,7.0,1.0,2.665000000000001,2.5923437900657667,0.6063758460448987,3.44,1.38,,,,,,1163.17,135.49197312323477,1678.808022417493,3823.15,14.009999999999993,1464.671111111111,198.65456256630236,1993.522034454177,4300.15,20.279999999999973,1686.617411111111,7.454171357635025,4328.435071673014,19050.0,0.0899,1210.3055555555557,1192.3909571867807,179.27145609141405,1313.9,597.6
IXEBIW_FSR,4.656716417910448,3.0781956299903483,4.226964751347405,30.0,1.0,8.925373134328359,4.759337287802453,6.749932963372636,16.0,1.0,1.611940298507463,1.5125836456073352,0.5718580316617319,4.0,1.0,2.569701492537314,2.53419883223121,0.4396707389109363,3.44,1.65,94.244776119403,0.0,52.76510969446839,153.9,0.0,1173.3919402985075,116.72303848750146,1730.4549562584743,3823.15,14.009999999999993,1332.0386567164178,155.6193137838751,1941.2073816470208,4300.15,20.279999999999973,781.5889432835822,4.5137432822733015,1294.088665115013,7140.0,0.0899,1252.3373134328356,1245.8827138123452,123.66242667798022,1402.3,906.4
UVAPAJ_FSR,5.333333333333333,3.7480539809758393,4.637664984443843,30.0,1.0,10.238095238095235,6.293181273384777,6.225177464708953,16.0,1.0,1.738095238095238,1.640670712015276,0.579799793423139,4.0,1.0,2.563333333333333,2.533161916747972,0.4013054095648745,3.44,1.65,106.41666666666669,0.0,54.12873067167735,153.9,0.0,1763.0788095238097,264.8408055349385,1875.1034322762832,3823.15,14.009999999999993,1997.4866666666665,340.78874501409246,2099.983496872418,4300.15,20.279999999999973,1192.6938023809528,20.49257007527617,1449.7802693630267,7140.0,0.0899,1211.2619047619044,1203.8129563679022,133.20482965715215,1402.3,906.4
IDABAT05_FSR,5.027027027027027,3.3092711955911134,4.956494437339524,30.0,1.0,9.297297297297296,5.23043282528011,6.513457440601975,16.0,1.0,1.6756756756756757,1.5676990670502202,0.6174951166916682,4.0,1.0,2.515945945945946,2.4851467263085896,0.407055739987213,3.44,1.65,109.7189189189189,0.0,48.59323630967052,153.9,0.0,1686.614054054054,221.31614600073488,1868.0346310775897,3823.15,14.009999999999993,1913.0321621621624,289.9408478183467,2091.7798944402616,4300.15,20.279999999999973,1170.5263945945949,15.160794403733597,1488.7535682208097,7140.0,0.0899,1208.6108108108106,1201.7258855798786,127.22962595623792,1402.3,906.4
tobacco_srsb_sym_3_mc_0_sym_3_on_0_L_3,7.483870967741935,5.1153549587079885,7.352291579311965,29.0,1.0,11.419354838709678,8.335410890151032,5.210251641179346,15.0,1.0,2.0,1.8702430976316944,0.762000762001143,4.0,1.0,2.530000000000001,2.506111985577216,0.344111759790052,3.04,1.9,101.5967741935484,64.59952450444769,59.43194255655612,153.9,7.0,1998.257096774193,462.2513261940416,1805.2145577531303,3823.15,14.009999999999993,2376.4806451612903,591.1226287702327,2019.665163888656,4300.15,20.279999999999973,1960.9450451612893,66.81905364685566,2528.8933026962354,8960.0,0.0899,1168.454838709677,1150.9951627594849,192.0884806855184,1402.3,745.5
EPEWAY01_FSR,5.413793103448276,3.6183117617452982,4.923674275476284,27.0,1.0,9.758620689655173,5.706367927965176,6.473581178136006,16.0,1.0,1.7241379310344829,1.6128979635153649,0.6376980003071355,4.0,1.0,2.5934482758620687,2.555919104777198,0.457122000331074,3.44,1.88,110.4689655172414,91.7922153188779,46.68235362863741,153.9,7.0,1529.76724137931,195.04312131939537,1820.0710389449596,3823.15,14.009999999999993,1769.33,261.3289560566936,2058.76282474158,4300.15,20.279999999999973,1164.501586206897,12.053091851164334,1820.077291243937,8900.0,0.0899,1214.0,1204.4812172327267,144.00976260010268,1402.3,760.4
core_ESUVAR01_freeONLY,6.183673469387755,4.048988141784176,5.944208189104634,27.0,1.0,10.142857142857142,6.253014639462782,6.2531624652112265,16.0,1.0,1.816326530612245,1.6877509614896005,0.7192249055798409,4.0,1.0,2.598979591836735,2.5602722147488177,0.4583031921228974,3.44,1.88,100.72244897959185,73.63685236949328,52.82309044157128,153.9,7.0,1455.784693877551,198.7058700078877,1773.1836941974634,3823.15,14.009999999999993,1717.968775510204,265.7413443111473,2023.133899968705,4300.15,20.279999999999973,1329.3899693877554,13.22005859963983,2203.256488379788,8900.0,0.0899,1213.1653061224486,1200.1455477128125,166.33500073587717,1402.3,760.4
NIYNIV_FSR,9.384615384615383,5.583326694145148,12.940921745428405,59.0,1.0,12.307692307692308,8.871929167092162,5.689188334492492,19.0,1.0,2.076923076923077,1.891454133131501,1.071414482860317,6.0,1.0,2.7311538461538465,2.654020323003282,0.6053945116970416,3.44,1.13,123.10384615384616,109.0844516377715,40.62065106444514,153.9,7.0,1441.3146153846149,233.9786173156413,1760.0618728399445,3823.15,14.009999999999993,1757.3330769230768,335.33922842107137,2008.01511302114,4300.15,20.279999999999973,1441.713903846154,20.839861149742493,2370.1355567339133,10490.0,0.0899,1185.534615384615,1163.875171099315,196.48781512878315,1402.3,527.0
OWOXEF_FSR,7.238095238095238,4.630413424439188,9.237113349880945,47.0,1.0,11.238095238095235,7.623470708417608,5.822000653553495,16.0,1.0,1.9047619047619049,1.7713554235812743,0.8109231602822096,5.0,1.0,2.6533333333333333,2.615461016045016,0.4588425742414362,3.44,1.93,116.79523809523808,93.44693865191256,48.10690947492912,153.9,7.0,1717.087142857143,287.19460318315595,1841.0419943404795,3823.15,14.009999999999993,1988.2676190476188,381.9459326803352,2063.062920377657,4300.15,20.279999999999973,1468.5079761904765,26.21973262975333,2296.184020124114,10490.0,0.0899,1196.6523809523806,1184.7011806624353,159.1838308941602,1402.3,731.0
PESBAR_FSR,5.0,3.3062404375667604,4.821124686548072,29.0,1.0,9.27027027027027,5.218147083301123,6.504254942680707,16.0,1.0,1.6756756756756757,1.5676990670502202,0.6174951166916682,4.0,1.0,2.522702702702703,2.49464051756322,0.3945072098724483,3.44,1.9,112.91891891891892,96.49141787941753,45.03045118546337,153.9,7.0,1704.5894594594597,225.3787286673683,1861.5726671153773,3823.15,14.009999999999993,1957.761891891892,296.89093705965,2093.324351048116,4300.15,20.279999999999973,1219.715583783784,15.25411752117337,1700.2232406227552,8960.0,0.0899,1204.262162162162,1195.3953759441094,139.6301608233023,1402.3,745.5
COKLEV_FSR,6.351351351351352,3.542634045234613,8.963035852174364,48.0,1.0,9.432432432432432,5.2769614506846265,6.635451635540476,17.0,1.0,1.7567567567567568,1.607007246950661,0.8188787787861144,5.0,1.0,2.5521621621621624,2.517081277340924,0.4369187885150822,3.44,1.69,113.98378378378378,0.0,59.26204981136868,324.6,0.0,1485.9637837837838,182.85405329667583,1826.09395658536,3823.15,14.009999999999993,1688.2240540540538,242.89399802769327,2044.604180367304,4300.15,20.279999999999973,1173.5379891891896,12.597875304493654,1685.448301954413,8650.0,0.0899,1215.1567567567563,1208.0596299453484,128.2051850799072,1402.3,867.8
SOCCUI01_FSR,6.583333333333333,4.043040947647481,6.184096987883967,25.0,1.0,9.833333333333334,5.815398587397507,6.497862896539309,17.0,1.0,1.875,1.7188619096980369,0.7806247497997998,4.0,1.0,2.50875,2.4783547637111645,0.383821925941358,3.16,1.55,132.6,0.0,96.34261345150787,349.0,0.0,1687.6575,273.3332908225264,1828.181927779732,3823.15,14.009999999999993,1932.0808333333327,350.4940151765732,2050.990251412953,4300.15,20.279999999999973,1253.452633333333,19.128119743188723,1697.6637143414632,7470.0,0.0899,1193.1875,1182.2621535132696,151.48911487985973,1402.3,717.3
RAKYAD_FSR,5.375,3.7499229111166814,3.903123748998999,16.0,1.0,9.75,5.425659132935414,6.823672031978091,16.0,1.0,1.75,1.6518242048240883,0.5590169943749475,3.0,1.0,2.5668750000000005,2.473821536917683,0.6246070639810279,3.44,0.98,122.31875,114.15637484734,42.28725012858486,200.0,59.6,1265.453125,173.9551735525649,1728.9828553145012,3823.15,14.009999999999993,1518.510625,258.10732536272394,1915.743023641443,4300.15,20.279999999999973,862.57284375,13.685320223199527,1053.604605514287,2260.0,0.0899,1172.99375,1148.1641426207016,204.57927701978397,1313.9,520.2
boydwoo_str_m5_Al_o4_o19_sra_sym_64,6.722222222222222,5.332702366052974,3.768370640469249,17.0,1.0,12.5,9.421325882444195,5.251983752196243,17.0,1.0,1.9444444444444444,1.8639060807780528,0.5241100628920334,3.0,1.0,2.7205555555555563,2.6671638928344605,0.5302040720559315,3.44,1.61,141.45,129.1816190052324,61.57543025518466,349.0,42.5,1778.1444444444444,359.3497588856645,1839.9261884447135,3823.15,14.009999999999993,2108.030555555555,500.6006414105993,2052.603816910155,4300.15,20.279999999999973,1155.0349277777775,37.862258869866906,1157.9895951674164,2700.0,0.0899,1168.122222222222,1150.171912105983,179.1015030508168,1313.9,577.5
CAVTOK_FSR,5.142857142857143,3.199607122607047,6.22503175961081,38.0,1.0,8.685714285714285,4.681444724634954,6.6106901674330425,15.0,1.0,1.6857142857142855,1.5559216072345408,0.7472398188926869,5.0,1.0,2.476285714285714,2.43270200710513,0.4142331001072823,3.04,0.95,83.62942857142858,51.0473264767192,57.084332248392805,153.9,5.03,1360.8139999999996,152.93682061689185,1786.6293919240377,3823.15,14.009999999999993,1547.4214285714284,195.98402594475905,2006.2806991390707,4300.15,20.279999999999973,850.321902857143,7.102760594098212,1107.1386000007333,2630.0,0.0899,1233.54,1218.0377047018558,172.4928954230538,1402.3,549.5
pyrene_AJAHID,8.2,3.7977816636623136,14.031076619814716,83.0,1.0,9.4,5.272432093871148,6.594273610068393,17.0,1.0,1.8888888888888888,1.6819194465555407,1.0159226178366632,6.0,1.0,2.4346666666666668,2.424442558989014,0.2246439157620095,2.96,2.02,135.29777777777778,121.90883696107056,65.29213493178653,324.6,72.8,1921.4708888888888,332.67750676781475,1863.2924357334336,3823.15,14.009999999999993,2204.831111111112,434.2220315405982,2069.8605836467154,4300.15,20.279999999999973,1617.3672955555558,51.57988123062607,1681.1869916779572,9780.0,0.0899,1162.8644444444444,1154.9141940367642,131.04415058471375,1312.0,703.0
gmof_Al2O6-irmof20_B-irmof7_B_No184,6.25,4.675264416845953,3.907791362564452,17.0,1.0,11.583333333333334,7.936623986115412,5.844631915032992,17.0,1.0,1.875,1.779863899530688,0.5636562191028618,3.0,1.0,2.650416666666666,2.6058238890958867,0.4874634957842712,3.44,1.61,127.84999999999998,109.08262601958114,56.22389394198876,349.0,7.0,1668.89625,295.74018410233566,1830.0344445069247,3823.15,14.009999999999993,1969.634375,408.9759200359052,2043.2293494346825,4300.15,20.279999999999973,1136.2707270833332,30.53843872760157,1140.558142225393,2700.0,0.0899,1177.3125,1161.2956854601114,173.23269830034013,1402.3,577.5
LEYCEA_FSR,6.208333333333333,4.097093376432055,8.664963775009232,63.0,1.0,10.958333333333334,7.070261651519051,6.140569779932659,19.0,1.0,1.8125,1.696059425154099,0.754327791259653,6.0,1.0,,,,,,115.64791666666667,93.67569406940066,48.637177093862284,153.9,7.0,1871.7891666666665,311.88651852366087,1877.749469639824,3823.15,14.009999999999993,2123.092291666667,403.0941405353976,2102.9023033964663,4300.15,20.279999999999973,1192.503660416667,27.04125386352446,1264.2128448021683,5244.0,0.0899,1195.814583333333,1183.790356922566,154.06403834875417,1402.3,547.1
QIFMAT_FSR,6.324324324324325,3.897810557812146,7.83979472309187,48.0,1.0,10.108108108108109,6.0775671080060505,6.353478654669398,16.0,1.0,1.8108108108108107,1.6736792333207804,0.765394716676016,5.0,1.0,2.5424324324324323,2.515346480980971,0.3761138801480599,3.44,1.69,101.4108108108108,0.0,60.34436664535532,200.0,0.0,1501.3827027027028,212.86736889998505,1815.206642876796,3823.15,14.009999999999993,1718.0002702702702,279.6503162844213,2025.788852252558,4300.15,20.279999999999973,1195.17412972973,17.310839729820824,1653.4957984826283,8650.0,0.0899,1212.5297297297295,1203.452001393288,145.8661027345078,1402.3,867.8
DEDPAD01_FSR,8.25,3.512656764850761,12.789155562428665,47.0,1.0,8.375,4.418692883895078,6.594268344554989,17.0,1.0,1.875,1.6331083443319516,1.1110243021644486,5.0,1.0,2.414375,2.397425681624119,0.2910963918962238,3.04,1.93,118.13750000000002,94.59359327073408,69.41548705980533,324.6,7.0,1537.55,200.5498963584469,1793.6515318896254,3823.15,14.009999999999993,1799.2200000000005,264.0414491085536,2018.6908050763984,4300.15,20.279999999999973,1698.2425187500005,18.872187460114784,2552.886346639445,10490.0,0.0899,1186.0125,1173.0965791900664,163.26156113350748,1402.3,731.0
FUSSIW_FSR,8.578947368421053,4.174417797238181,13.658680638579396,64.0,1.0,10.421052631578949,5.732188992948689,7.2570531171129185,19.0,1.0,1.894736842105263,1.676887061340875,1.1189627171299632,6.0,1.0,2.726315789473684,2.634513334073469,0.6659793779509661,3.44,1.2,115.54736842105264,107.58326642215744,41.25951715947106,200.0,50.0,534.6147368421051,68.62280973257486,1180.8704166546786,3823.15,14.009999999999993,721.3305263157894,105.77140878693837,1452.6293024699935,4300.15,20.279999999999973,757.5295421052631,2.5781110182218607,1857.834736528976,7901.0,0.0899,1234.8000000000002,1216.8153033392543,178.07037934479732,1313.9,593.4
boydwoo_str_m1_o9_o11_pcu_sym_191,6.278787878787878,4.207821449076056,6.085838383804854,30.0,1.0,10.690909090909091,6.84341779701145,6.100788008533723,17.0,1.0,1.8303030303030303,1.7133114408684984,0.6753157952574119,4.0,1.0,2.583393939393939,2.5412966420687204,0.4750138715291241,3.44,1.65,123.76969696969697,0.0,50.66391151708682,349.0,0.0,1857.1833333333332,319.6576547653525,1866.739741148896,3823.15,14.009999999999993,2115.525757575758,423.8404930823132,2082.247174443165,4300.15,20.279999999999973,1414.877953939394,32.810939824232875,1698.3406273699266,7140.0,0.0899,1185.3545454545451,1178.4101736595862,126.57418064760118,1313.9,906.4
OTAWIR_FSR,5.083333333333333,3.541059927462799,4.466697761085799,30.0,1.0,9.875,5.888164408194424,6.313428149587195,16.0,1.0,1.7083333333333333,1.6104903319492545,0.5758447900452189,4.0,1.0,2.527708333333333,2.500075570498,0.3869444382128897,3.44,1.65,116.19583333333333,0.0,46.698242107944736,153.9,0.0,1939.0164583333333,308.09566574551684,1886.5294954652504,3823.15,14.009999999999993,2194.0458333333336,397.01819904618185,2112.3585148269235,4300.15,20.279999999999973,1278.9809458333332,26.840735228344982,1407.1542277981669,7140.0,0.0899,1194.7604166666667,1188.2438850703284,124.28779059703756,1402.3,906.4
COZLUB_FSR,6.761904761904762,4.088635322320575,9.526428211408524,48.0,1.0,10.38095238095238,6.624944142346578,5.96398868189171,15.0,1.0,1.8571428571428568,1.713842663375532,0.832993127835043,5.0,1.0,2.5023809523809537,2.478867321613417,0.3371717770754779,3.04,1.69,95.41904761904765,0.0,60.806661751642686,153.9,0.0,1864.85619047619,322.37292722682554,1870.8729142873544,3823.15,14.009999999999993,2117.750952380952,404.6382484137535,2091.23985977994,4300.15,20.279999999999973,1488.359209523809,31.9352890833403,1944.210335971112,8650.0,0.0899,1200.666666666666,1190.9395004280193,150.8918197578691,1402.3,867.8
JOBGIS_FSR,4.6,3.2895820489061056,3.7075439785579327,30.0,1.0,9.470588235294118,5.536935314056203,6.267729179355467,16.0,1.0,1.6705882352941177,1.5787946432855613,0.5398961837921772,4.0,1.0,2.4551764705882357,2.4417776287910904,0.259259632595253,3.44,1.65,114.6729411764706,0.0,48.29702070517953,153.9,0.0,2176.4032941176474,386.7073158753316,1877.035406339656,3823.15,14.009999999999993,2454.9741176470598,482.3947450051831,2105.2839917638576,4300.15,20.279999999999973,1360.3574235294118,37.81865098055572,1278.076509403749,7140.0,0.0899,1185.221176470588,1178.9634494984696,122.70977054355212,1402.3,906.4
tobacco_SR_ttv_v1-3c_pyrrole_Ch_v2-12c_Zr_1_Ch_1TrU_Ch_1DoU_Ch_2x2x2,7.242424242424242,5.238910595861705,7.495575676964997,40.0,1.0,11.909090909090908,8.826671203221474,5.418059791182306,16.0,1.0,1.9696969696969695,1.8575756604477456,0.7581815759513213,5.0,1.0,2.6742424242424243,2.618145210903541,0.5249503890154349,3.44,1.33,125.45151515151514,108.83469103703985,43.43356906756271,153.9,7.0,2026.8069696969696,433.489882355451,1845.832839699205,3823.15,14.009999999999993,2391.675151515151,577.1840892028698,2127.04694060144,4682.15,20.279999999999973,1426.3728166666667,52.24356621540373,1564.0400253358605,6511.0,0.0899,1173.2742424242424,1159.5261683063486,164.53644462329484,1402.3,640.1
MIRRUB_FSR,4.704918032786885,3.3176981364134543,3.667957229737421,25.0,1.0,9.39344262295082,5.416638722573892,6.382041115825322,15.0,1.0,1.6721311475409837,1.5754213201328109,0.564563126482707,4.0,1.0,2.503770491803277,2.4824919115081845,0.3250682850555225,3.04,1.55,93.2295081967213,0.0,57.65978893833957,153.9,0.0,1671.8995081967214,222.1247620200826,1863.7090051287832,3823.15,14.009999999999993,1893.648032786885,279.7861077350773,2094.3428272871765,4300.15,20.279999999999973,1086.016226229509,13.643225734325505,1382.8766234464597,7470.0,0.0899,1223.9,1214.539460465688,145.99379393951122,1402.3,717.3
BUZDOQ_FSR,5.636363636363637,3.4208118108233423,5.897190814627948,30.0,1.0,9.212121212121213,5.058269123297884,6.677676858588761,17.0,1.0,1.7272727272727273,1.593076899700143,0.708080087608965,4.0,1.0,2.523030303030303,2.492893217074251,0.3937118223799309,3.44,1.65,106.46363636363635,0.0,81.48703863538508,349.0,0.0,1322.510909090909,155.83290849266032,1772.066473864946,3823.15,14.009999999999993,1506.0821212121214,203.5673096285221,1985.5642297201027,4300.15,20.279999999999973,970.1600212121213,7.461455656857024,1518.6046748396543,7140.0,0.0899,1234.5969696969696,1227.2000690055224,131.92294464629947,1402.3,906.4
ONIPAE_FSR,6.625,4.343300899240904,5.858131812560497,27.0,1.0,10.541666666666666,6.600877845357587,6.278131135581318,17.0,1.0,1.875,1.7395894627313089,0.7252872993970504,4.0,1.0,2.6029166666666668,2.565927545303196,0.4489569315523359,3.44,1.88,111.1875,80.3063961177154,70.87736070436502,349.0,7.0,1387.255,201.1546963059899,1756.2178531174127,3823.15,14.009999999999993,1626.6208333333332,270.6096546698729,1990.3806368776895,4300.15,20.279999999999973,1200.6201375,14.654461185064047,1923.5213049877607,8900.0,0.0899,1210.3333333333333,1199.2056460259273,155.62878821806146,1402.3,760.4
MATVEJ_FSR,5.346938775510204,3.87363020446633,4.359137812187098,30.0,1.0,10.53061224489796,6.692997535012411,6.071351397211456,16.0,1.0,1.7551020408163265,1.6640443418646058,0.5544113349880051,4.0,1.0,2.56061224489796,2.5316219758588097,0.3977559920828566,3.44,1.65,120.0122448979592,0.0,45.99317000161185,153.9,0.0,2056.03918367347,373.9533028800061,1881.1599228611387,3823.15,14.009999999999993,2325.799795918368,479.3318580584524,2105.26551806101,4300.15,20.279999999999973,1345.149685714286,38.230091087485846,1393.243604433966,7140.0,0.0899,1187.9877551020406,1181.5538425557745,123.66634609377334,1402.3,906.4
core_JEMNAR_freeONLY,5.913043478260869,3.985485057575444,5.436695315596725,28.0,1.0,10.347826086956522,6.380618233263724,6.301198613736457,16.0,1.0,1.7826086956521738,1.669169465938104,0.6565073421974564,4.0,1.0,2.630434782608696,2.589125035035866,0.4808911859279742,3.44,1.91,118.20434782608694,103.67474931062355,42.17026026314785,153.9,7.0,1590.0813043478263,222.75448860975789,1822.598847425684,3823.15,14.009999999999993,1850.350869565217,301.3864863044979,2062.8746197266296,4300.15,20.279999999999973,1272.04457826087,15.985162786991362,1957.2011451901544,8908.0,0.0899,1203.1043478260867,1192.3138246579235,150.8806538964716,1402.3,737.1
GUFBOA_FSR,5.641975308641976,3.7606909353270033,5.921937958521309,48.0,1.0,10.135802469135802,6.12471448741466,6.326025191730875,16.0,1.0,1.7654320987654322,1.6520066368132411,0.6530385755771948,5.0,1.0,2.533456790123457,2.508380166506896,0.3730923841962634,3.44,1.69,124.99753086419751,0.0,44.25058268517424,200.0,0.0,1925.8595061728397,327.0840160158397,1876.521149925648,3823.15,14.009999999999993,2189.3150617283954,429.2792481400846,2092.4429282310207,4300.15,20.279999999999973,1319.8327086419754,35.49210998573887,1376.138323288132,8650.0,0.0899,1181.0567901234567,1174.5334083405494,123.78043078971255,1402.3,867.8
SAYWOH_FSR,5.254901960784314,3.796217239792989,4.301587200251636,30.0,1.0,10.392156862745098,6.53438668871032,6.097503286455469,16.0,1.0,1.7450980392156863,1.653462351053656,0.5545935538718019,4.0,1.0,2.547254901960785,2.521484396668612,0.3709028646761714,3.44,1.65,111.6156862745098,0.0,52.34143701170799,153.9,0.0,1977.24274509804,340.457242484731,1884.711981148999,3823.15,14.009999999999993,2236.0009803921566,432.0630084710624,2110.8972503646587,4300.15,20.279999999999973,1292.418029411765,31.584719825584017,1390.3706207425214,7140.0,0.0899,1198.088235294117,1191.002930833147,130.2811705159401,1402.3,906.4
AVEHAM_FSR,4.793103448275862,3.3211101551151856,4.134625116182534,29.0,1.0,9.448275862068966,5.437225961873099,6.403588470788115,16.0,1.0,1.6724137931034482,1.5748041437985785,0.5689655172413793,4.0,1.0,2.505689655172413,2.482919641103724,0.3553003201225568,3.44,1.9,117.74655172413794,104.23307656032723,43.06425918489573,153.9,7.0,1946.9600000000005,296.6891812585266,1884.1012135681476,3823.15,14.009999999999993,2216.7474137931035,383.0116721220424,2114.549800755316,4300.15,20.279999999999973,1284.6816362068964,24.16044130473417,1512.4677992486204,8960.0,0.0899,1192.7603448275863,1185.2234567117998,130.46707860560494,1402.3,745.5
RINPOT01_FSR,5.075471698113208,3.3512117991980133,4.575773185943443,27.0,1.0,9.264150943396226,5.221258824165664,6.498623782890936,16.0,1.0,1.69811320754717,1.584012247818261,0.6320050650733671,4.0,1.0,2.495471698113208,2.475065318910368,0.3298917263069743,3.44,1.88,106.21698113207547,80.95566200419962,53.7704089760574,200.0,7.0,1649.4786792452833,222.84820113742788,1847.0932327482265,3823.15,14.009999999999993,1892.2537735849053,290.3802309852816,2075.7692281332734,4300.15,20.279999999999973,1180.229471698113,16.333421480037334,1538.4046412086543,8900.0,0.0899,1206.4943396226415,1197.582876047733,142.5588781575705,1402.3,760.4
