MOF,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
YAWZUS_FSR,0.3333333333333333,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.82826888888889,10.11111111111111,2.0,47.0,9.666666666666666,1.3,0.6111111111111112,1.75,2.6344444444444446,1.6666666666666667,1.7777777777777777,1.1111111111111112,0.0,0.3658536585365854,0.3902439024390244,0.2439024390243902,0.0
QEBHOX_FSR,0.3103448275862069,0.0,0.0,0.0,0.0,0.5,0.0689655172413793,0.1034482758620689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.886456293103448,10.120689655172416,1.7241379310344829,24.0,5.051724137931035,1.15,0.5586206896551724,1.89,2.55,1.6896551724137931,1.6206896551724137,0.0862068965517241,0.0,0.4974619289340101,0.4771573604060913,0.0253807106598984,0.0
CUGFIV_FSR,0.3243243243243243,0.0,0.0,0.0,0.027027027027027,0.3513513513513513,0.2162162162162162,0.054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.449831891891892,10.0,1.7297297297297298,28.0,5.297297297297297,1.1,0.5594594594594594,1.54,2.559189189189189,1.648648648648649,1.5945945945945943,0.2702702702702703,0.0,0.4692307692307692,0.4538461538461538,0.0769230769230769,0.0
ACODAA_FSR,0.2666666666666666,0.0,0.0,0.0,0.0,0.4,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.531184,10.4,1.8666666666666667,25.0,6.266666666666667,1.15,0.6133333333333333,1.21,2.539333333333333,1.7333333333333334,1.6,0.4,0.0,0.4642857142857143,0.4285714285714286,0.1071428571428571,0.0
UJIZET_FSR,0.4,0.0,0.0,0.0,0.0,0.3,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.080959333333334,8.966666666666667,1.7333333333333334,59.0,6.333333333333333,1.6,0.5316666666666666,2.3,2.6003333333333334,1.6,1.6666666666666667,0.0,0.1333333333333333,0.4705882352941177,0.4901960784313726,0.0,0.0392156862745098
LUNGEJ01_FSR,0.375,0.0,0.0,0.0,0.0,0.45,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.717567499999998,9.325,1.675,29.0,4.975,1.1,0.5349999999999999,1.79,2.50975,1.625,1.45,0.25,0.0,0.4887218045112781,0.4360902255639097,0.075187969924812,0.0
XIFXAM_FSR,0.25,0.0,0.0,0.0,0.0,0.35,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.504072595,10.8,2.0,54.0,8.3,2.35,0.6675,2.65,2.643,1.7,2.1,0.0,0.0,0.4473684210526316,0.5526315789473685,0.0,0.0
NUZJEZ01_FSR,0.3389830508474576,0.0,0.0,0.0,0.0,0.4067796610169492,0.135593220338983,0.0677966101694915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0338983050847457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169491525423728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.411966016949153,9.88135593220339,1.728813559322034,26.0,5.305084745762712,1.1,0.5550847457627118,1.56,2.567457627118644,1.6610169491525424,1.6610169491525424,0.1186440677966101,0.0,0.4827586206896551,0.4827586206896551,0.0344827586206896,0.0
boydwoo_str_m5_Al_o7_o20_sra_sym_43,0.3055555555555556,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0277777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.950979961111113,10.444444444444445,1.7222222222222223,12.0,5.111111111111111,1.0,0.5555555555555556,1.83,2.614722222222222,1.6944444444444444,1.805555555555556,0.0,0.0,0.4841269841269841,0.5158730158730159,0.0,0.0
NENRAB_FSR,0.1851851851851851,0.0,0.0,0.0,0.0,0.3703703703703703,0.037037037037037,0.2592592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.47477037037037,11.88888888888889,2.185185185185185,46.0,10.555555555555555,1.35,0.7000000000000001,1.51,2.666296296296296,1.7037037037037035,2.037037037037037,1.1111111111111112,0.0,0.3511450381679389,0.4198473282442748,0.2290076335877862,0.0
MELYIM_FSR,0.417910447761194,0.0,0.0,0.0,0.0,0.417910447761194,0.1194029850746268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0298507462686567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149253731343283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.849142089552236,8.746268656716419,1.6567164179104477,47.0,4.985074626865671,1.3,0.5276119402985074,1.4700000000000002,2.4676119402985077,1.582089552238806,1.3432835820895523,0.1492537313432835,0.0,0.5145631067961165,0.4368932038834952,0.0485436893203883,0.0
BEKMEM_FSR,0.4594594594594595,0.0,0.0,0.0,0.0,0.2972972972972973,0.027027027027027,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.872542972972976,8.135135135135135,1.6756756756756757,91.0,6.4324324324324325,1.5,0.5013513513513513,2.06,2.5391891891891896,1.5405405405405406,1.4324324324324325,0.027027027027027,0.081081081081081,0.5,0.4649122807017544,0.0087719298245614,0.0263157894736842
FOSQOU_FSR,0.3692307692307692,0.0,0.0,0.0,0.0,0.3692307692307692,0.0923076923076923,0.123076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.033211692307692,9.553846153846154,1.6923076923076923,28.0,5.153846153846154,1.1,0.5361538461538461,1.54,2.566461538461539,1.6153846153846154,1.6307692307692307,0.1538461538461538,0.0,0.4751131221719457,0.4796380090497738,0.0452488687782805,0.0
IGIZIJ_FSR,0.3333333333333333,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.963298,9.88888888888889,2.0,55.0,8.88888888888889,1.9,0.625,2.55,2.647222222222222,1.6666666666666667,2.111111111111111,0.0,0.0,0.4411764705882353,0.5588235294117647,0.0,0.0
IFACIC01_FSR,0.3636363636363636,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.22972,9.409090909090908,1.818181818181818,66.0,7.590909090909091,1.5,0.5522727272727272,2.21,2.645909090909091,1.6363636363636365,1.818181818181818,0.0,0.5,0.4137931034482758,0.4597701149425287,0.0,0.1264367816091954
POPICR01_FSR,0.1052631578947368,0.0,0.0,0.0,0.0,0.3157894736842105,0.1578947368421052,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.062856842105266,12.842105263157896,2.0,18.0,7.052631578947368,1.95,0.6868421052631579,2.62,2.8273684210526318,1.8421052631578947,2.5789473684210527,0.0,0.0,0.4166666666666666,0.5833333333333333,0.0,0.0
EMAHAC01_FSR,0.4,0.0,0.0,0.0,0.0,0.4285714285714285,0.1142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78258457142857,8.742857142857142,1.7142857142857142,28.0,5.428571428571429,1.1,0.5514285714285715,1.14,2.4288571428571424,1.542857142857143,1.2,0.5714285714285714,0.0,0.4655172413793103,0.3620689655172413,0.1724137931034482,0.0
KALCAC01_FSR,0.3111111111111111,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.3555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.69917688888889,10.533333333333331,1.8888888888888888,47.0,7.955555555555556,1.3,0.5811111111111111,1.75,2.700222222222222,1.6888888888888889,1.9555555555555555,0.6666666666666666,0.0,0.3917525773195876,0.4536082474226804,0.1546391752577319,0.0
RAMYAF_FSR,0.35,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.331399,9.6,2.0,55.0,8.7,1.9,0.6375,2.55,2.556,1.65,1.95,0.0,0.0,0.4583333333333333,0.5416666666666666,0.0,0.0
HUVWAY_FSR,0.3548387096774194,0.0,0.0,0.0,0.0,0.4354838709677419,0.064516129032258,0.1290322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.369299677419354,9.67741935483871,1.6935483870967742,47.0,5.225806451612903,1.3,0.5379032258064517,1.75,2.5583870967741937,1.6451612903225807,1.5806451612903225,0.1612903225806451,0.0,0.4857142857142857,0.4666666666666666,0.0476190476190476,0.0
IVIYAP_FSR,0.3611111111111111,0.0,0.0,0.0,0.0,0.25,0.1111111111111111,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.836904722222222,9.61111111111111,1.75,58.0,6.277777777777778,1.6,0.5388888888888889,2.31,2.6611111111111114,1.6388888888888888,1.8333333333333333,0.0,0.0833333333333333,0.4609375,0.515625,0.0,0.0234375
core_WIYZOU_freeONLY,0.3058823529411765,0.0,0.0,0.0,0.0,0.2588235294117647,0.0,0.3764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.906924882352945,10.48235294117647,1.811764705882353,26.0,6.458823529411765,1.1,0.5629411764705882,1.56,2.738588235294117,1.6941176470588235,2.023529411764706,0.4117647058823529,0.0,0.4102564102564102,0.4900284900284899,0.0997150997150997,0.0
SIZWAZ_FSR,0.2807017543859649,0.0,0.0,0.0,0.0,0.4561403508771929,0.0350877192982456,0.0701754385964912,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0350877192982456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175438596491228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.615485249122806,10.859649122807015,1.7894736842105263,28.0,5.842105263157895,1.1,0.5657894736842105,2.08,2.6715789473684213,1.7017543859649122,1.9649122807017545,0.175438596491228,0.0,0.4429223744292237,0.5114155251141552,0.045662100456621,0.0
