MOF,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,Rf fraction,Db fraction,Sg fraction,Bh fraction,Hs fraction,Mt fraction,Ds fraction,Rg fraction,Cn fraction,Nh fraction,Fl fraction,Mc fraction,Lv fraction,Ts fraction,Og fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
VEMMIK_w_CO2_1_relaxed,0.16,0,0,0,0,0.3333333333333333,0.32,0.02666666666666667,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.304915333333334,11.973333333333333,2.08,24.0,7.973333333333334,1.15,0.6893333333333334,1.89,2.6433333333333335,1.84,2.1333333333333333,0.4,0.0,0.4207317073170732,0.48780487804878053,0.09146341463414635,0.0
VEMMOQ_w_CO2_1_relaxed,0.1839080459770115,0,0,0,0,0.3793103448275862,0.367816091954023,0.022988505747126436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04597701149425287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18249816091954,11.885057471264368,1.9080459770114941,28.0,6.551724137931035,1.1,0.6264367816091954,1.54,2.6564367816091954,1.7701149425287357,1.9540229885057472,0.45977011494252873,0.0,0.42307692307692313,0.4670329670329671,0.10989010989010989,0.0
VEMSUC_w_CO2_1_relaxed,0.22325581395348837,0,0,0,0,0.413953488372093,0,0.30697674418604654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05581395348837209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.384254046511627,11.488372093023257,1.8883720930232557,27.0,6.725581395348837,1.1,0.6051162790697674,1.53,2.709348837209302,1.7767441860465116,2.055813953488372,0.44651162790697674,0.0,0.41521739130434787,0.48043478260869565,0.10434782608695653,0.0
VEMSUC01_w_CO2_1_relaxed,0.22325581395348837,0,0,0,0,0.413953488372093,0,0.30697674418604654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05581395348837209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.384254046511627,11.488372093023257,1.8883720930232557,27.0,6.725581395348837,1.1,0.6051162790697674,1.53,2.709348837209302,1.7767441860465116,2.055813953488372,0.44651162790697674,0.0,0.41521739130434787,0.48043478260869565,0.10434782608695653,0.0
VEQBID_w_CO2_1_relaxed,0.33460076045627374,0,0,0,0,0.24714828897338403,0.060836501901140684,0.2813688212927757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07604562737642585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.122908821292777,9.96958174904943,1.817490494296578,27.0,6.623574144486692,1.1,0.5676806083650191,1.53,2.664448669201521,1.6653992395437263,1.8022813688212929,0.6083650190114068,0.0,0.4085820895522388,0.4421641791044776,0.14925373134328357,0.0
VETTOE_w_CO2_1_relaxed,0.26804123711340205,0,0,0,0,0.5257731958762887,0.041237113402061855,0.14432989690721648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020618556701030927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.377173608247423,10.618556701030927,1.8144329896907216,58.0,6.082474226804123,1.6,0.5865979381443298,2.31,2.5755670103092783,1.731958762886598,1.7525773195876289,0.0,0.061855670103092786,0.48837209302325585,0.49418604651162795,0.0,0.01744186046511628
VEWKUF_w_CO2_1_relaxed,0.3359580052493438,0,0,0,0,0.5590551181102362,0,0.08923884514435695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015748031496062992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.510643097112862,9.779527559055119,1.695538057742782,29.0,4.876640419947506,1.1,0.5501312335958005,1.79,2.4976640419947507,1.6640419947506562,1.4750656167979002,0.15748031496062992,0.0,0.5047770700636942,0.447452229299363,0.04777070063694267,0.0
VEXVAW_w_CO2_1_relaxed,0.2986425339366516,0,0,0,0,0.5203619909502263,0.027149321266968326,0.12669683257918551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027149321266968326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.474425067873302,10.235294117647058,1.755656108597285,25.0,5.330316742081448,1.15,0.5705882352941177,1.6099999999999999,2.5519909502262443,1.7013574660633484,1.6289592760180995,0.16289592760180996,0.0,0.48704663212435234,0.46632124352331605,0.046632124352331605,0.0
VEXYON_charged_w_CO2_1_relaxed,0.10810810810810811,0,0,0,0,0.32882882882882886,0.43243243243243246,0.06306306306306306,0,0,0,0,0,0,0,0,0.013513513513513514,0,0,0,0,0,0,0,0,0,0,0,0.05405405405405406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.038366936936937,13.031531531531531,2.0135135135135136,28.0,7.40990990990991,1.1,0.6626126126126126,1.54,2.7532882882882883,1.837837837837838,2.274774774774775,0.5405405405405406,0.0,0.3949661181026138,0.48886737657308815,0.11616650532429817,0.0
VICDOC_w_CO2_1_relaxed,0.31788079470198677,0,0,0,0,0.48344370860927155,0.15894039735099338,0.013245033112582781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026490066225165563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.044382913907285,9.894039735099337,1.7350993377483444,25.0,5.125827814569536,1.15,0.5662251655629138,1.6099999999999999,2.509337748344371,1.6821192052980132,1.4966887417218544,0.15894039735099338,0.0,0.503968253968254,0.44841269841269843,0.047619047619047616,0.0
VICSIL_w_CO2_1_relaxed,0.36220472440944884,0,0,0,0,0.3858267716535433,0.09448818897637795,0.12598425196850394,0,0,0,0,0,0,0,0.015748031496062992,0,0,0,0,0,0,0,0,0,0,0,0,0.015748031496062992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.843955433070866,9.622047244094489,1.68503937007874,28.0,5.05511811023622,1.1,0.5346456692913385,1.54,2.5718897637795277,1.6220472440944882,1.6220472440944882,0.15748031496062992,0.0,0.4768518518518518,0.4768518518518518,0.046296296296296294,0.0
VICYOX_w_CO2_1_relaxed,0.16666666666666666,0,0,0,0,0.4583333333333333,0.05555555555555555,0.2777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.619488611111109,12.36111111111111,1.9166666666666667,29.0,6.777777777777778,1.1,0.6215277777777778,1.79,2.728611111111111,1.8333333333333333,2.1944444444444446,0.4166666666666667,0.0,0.4125,0.49375,0.09375,0.0
VICYUD_w_CO2_1_relaxed,0.24242424242424243,0,0,0,0,0.48917748917748916,0.06926406926406926,0.1645021645021645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03463203463203463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.986052554112556,11.177489177489177,1.826839826839827,29.0,6.017316017316017,1.1,0.5935064935064934,1.79,2.6143290043290044,1.7575757575757576,1.844155844155844,0.3463203463203463,0.0,0.4451754385964912,0.46710526315789475,0.08771929824561403,0.0
VIDXOX_w_CO2_1_relaxed,0.08955223880597014,0,0,0,0,0.4626865671641791,0,0.3880597014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05970149253731343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.841787164179106,12.955223880597014,2.1492537313432836,67.0,10.029850746268657,1.5,0.6835820895522388,2.2,2.7858208955223875,1.9104477611940298,2.4776119402985075,0.0,0.7164179104477612,0.3742690058479532,0.48538011695906436,0.0,0.14035087719298245
VILXOE_w_CO2_1_relaxed,0.25316455696202533,0,0,0,0,0.4177215189873418,0.05063291139240506,0.22784810126582278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05063291139240506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.408608607594935,10.860759493670885,1.8481012658227849,24.0,6.2025316455696204,1.15,0.5962025316455696,1.89,2.638354430379747,1.7468354430379747,1.8987341772151898,0.25316455696202533,0.0,0.44805194805194803,0.487012987012987,0.06493506493506494,0.0
VIMRAM_w_CO2_1_relaxed,0.18729096989966554,0,0,0,0,0.3779264214046823,0,0.3277591973244147,0,0,0,0,0,0,0,0.05351170568561873,0,0,0,0,0,0,0,0,0,0,0,0,0.05351170568561873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.088197123745818,12.167224080267559,1.9732441471571907,28.0,7.48494983277592,1.1,0.6337792642140468,1.54,2.7429765886287623,1.7591973244147157,2.280936454849498,0.5351170568561873,0.0,0.3845029239766082,0.49853801169590645,0.11695906432748539,0.0
VIPYOK_w_CO2_1_relaxed,0.18018018018018017,0,0,0,0,0.3333333333333333,0.18018018018018017,0.23423423423423423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07207207207207207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.416013153153154,11.801801801801801,1.9639639639639639,24.0,7.117117117117117,1.15,0.6369369369369369,1.89,2.711621621621622,1.8198198198198199,2.144144144144144,0.36036036036036034,0.0,0.42083333333333334,0.4958333333333333,0.08333333333333333,0.0
VIPZAX_w_CO2_1_relaxed,0.14414414414414414,0,0,0,0,0.36936936936936937,0.14414414414414414,0.2702702702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07207207207207207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.884318018018018,12.306306306306306,2.0,24.0,7.333333333333333,1.15,0.6513513513513514,1.89,2.7386486486486485,1.8558558558558558,2.2522522522522523,0.36036036036036034,0.0,0.4153225806451613,0.5040322580645162,0.08064516129032258,0.0
VIQFIL_w_CO2_random_1_relaxed,0,0,0,0,0,0.24528301886792453,0,0.6037735849056604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03773584905660377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11320754716981132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4515246,13.471698113207546,2.7169811320754715,87.0,18.90566037735849,2.0,0.8301886792452831,2.65,2.8862264150943395,1.9622641509433962,2.9056603773584904,0.11320754716981132,0.4528301886792453,0.36111111111111116,0.5347222222222222,0.020833333333333336,0.08333333333333334
VIRKIQ_w_CO2_1_relaxed,0.09302325581395349,0,0,0,0,0.11627906976744186,0,0.6046511627906976,0,0,0,0,0,0,0.09302325581395349,0,0,0,0,0,0,0,0,0,0.09302325581395349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.15620669767442,13.44186046511628,2.186046511627907,24.0,9.348837209302326,1.15,0.6906976744186046,1.89,2.9290697674418604,1.9069767441860466,2.9302325581395348,0.46511627906976744,0.0,0.35964912280701755,0.5526315789473685,0.08771929824561404,0.0
VIRPOC_w_CO2_1_relaxed,0.23645320197044334,0,0,0,0,0.2413793103448276,0.35467980295566504,0.04926108374384237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11822660098522167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.832627684729063,10.9064039408867,2.0,27.0,7.87192118226601,1.1,0.6477832512315271,1.53,2.6092118226600984,1.7635467980295567,1.7438423645320198,0.9458128078817734,0.0,0.39601769911504425,0.39159292035398235,0.21238938053097345,0.0
VIRQES_w_CO2_1_relaxed,0.05405405405405406,0,0,0,0,0.1891891891891892,0,0.5945945945945946,0,0,0,0,0,0,0.05405405405405406,0,0,0,0,0,0,0,0,0,0.10810810810810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.453440108108108,13.783783783783784,2.2162162162162162,24.0,9.45945945945946,1.15,0.7081081081081081,1.89,2.9327027027027026,1.945945945945946,2.918918918918919,0.5405405405405406,0.0,0.36000000000000004,0.54,0.1,0.0
VIRVEY_w_CO2_1_relaxed,0.16783216783216784,0,0,0,0,0.3986013986013986,0.055944055944055944,0.23776223776223776,0,0,0,0,0,0,0,0,0.055944055944055944,0,0,0,0,0,0,0,0,0,0,0,0,0.055944055944055944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027972027972027972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.64219342657343,12.293706293706293,2.111888111888112,77.0,9.664335664335665,1.1,0.6692307692307692,1.79,2.706503496503496,1.8041958041958042,2.195804195804196,0.8111888111888111,0.3916083916083916,0.3467741935483871,0.4220430107526882,0.15591397849462366,0.07526881720430108
VIRXIF_w_CO2_1_relaxed,0.25,0,0,0,0,0.2152777777777778,0.08333333333333333,0.3055555555555556,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.560949194444447,11.402777777777779,1.9583333333333333,29.0,7.694444444444445,1.1,0.6184027777777776,1.79,2.689027777777778,1.75,2.1527777777777777,0.625,0.0,0.38650306748466257,0.4754601226993865,0.13803680981595093,0.0
VITZAB_w_CO2_1_relaxed,0.1875,0,0,0,0,0.5104166666666666,0,0.2708333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.61903822916667,11.760416666666666,1.9375,64.0,7.447916666666667,1.5,0.6213541666666667,2.23,2.6835416666666667,1.8125,2.1041666666666665,0.0,0.28125,0.43176178660049624,0.5012406947890818,0.0,0.06699751861042183
VITZIJ_w_CO2_2_relaxed,0.1875,0,0,0,0,0.5104166666666666,0,0.2708333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.730746041666668,11.760416666666666,1.9375,65.0,7.479166666666667,1.5,0.6213541666666667,2.2199999999999998,2.6838541666666664,1.8125,2.1041666666666665,0.0,0.3125,0.42857142857142855,0.49753694581280783,0.0,0.07389162561576354
VIVXOP_w_CO2_1_relaxed,0.3047619047619048,0,0,0,0,0.5111111111111111,0.025396825396825397,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025396825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.59540742857143,10.27936507936508,1.746031746031746,29.0,5.377777777777778,1.1,0.5647619047619047,1.79,2.5515873015873014,1.6952380952380952,1.6317460317460317,0.25396825396825395,0.0,0.4734042553191489,0.4556737588652482,0.07092198581560283,0.0
VIWHUG_w_CO2_1_relaxed,0.2926829268292683,0,0,0,0,0.4926829268292683,0.03902439024390244,0.14634146341463414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02926829268292683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.014013170731706,10.46829268292683,1.7658536585365854,29.0,5.570731707317073,1.1,0.5707317073170731,1.79,2.570585365853658,1.7073170731707317,1.6878048780487804,0.2926829268292683,0.0,0.4629629629629629,0.4576719576719576,0.07936507936507936,0.0
VIWKIX_w_CO2_1_relaxed,0.091324200913242,0,0,0,0,0.4611872146118721,0,0.3744292237442922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365296803652968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365296803652968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01736100456621,13.050228310502282,2.127853881278539,56.0,8.995433789954339,1.7,0.6908675799086758,2.34,2.7745662100456614,1.8721461187214612,2.4200913242009134,0.4018264840182648,0.0,0.3988326848249027,0.5155642023346303,0.08560311284046691,0.0
VIWLIY_w_CO2_1_relaxed,0.091324200913242,0,0,0,0,0.4611872146118721,0,0.3744292237442922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365296803652968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365296803652968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01736100456621,13.050228310502282,2.127853881278539,56.0,8.995433789954339,1.7,0.6908675799086758,2.34,2.7745662100456614,1.8721461187214612,2.4200913242009134,0.4018264840182648,0.0,0.3988326848249027,0.5155642023346303,0.08560311284046691,0.0
VIWZOR_w_CO2_1_relaxed,0.13186813186813187,0,0,0,0,0.4065934065934066,0,0.32967032967032966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08791208791208792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04395604395604396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.616824835164834,12.901098901098901,2.1758241758241756,52.0,10.175824175824175,1.15,0.6956043956043957,1.79,2.7229670329670324,1.8681318681318682,2.3516483516483517,1.3186813186813187,0.0,0.3373015873015873,0.42460317460317465,0.2380952380952381,0.0
